id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.29093E+18,q_kbys666,2020/8/5 8:21,何の根拠もないデマのエピセンターの震源地たるマスゴミが、デマを否定する遺族の言葉を記事にする。ブラックジョークが過ぎるわ,-1,,2,1,687,832
1.29092E+18,lapius_kitayama,2020/8/5 8:16,Twitterで個別にイソジン叩いても焼け石に水なんだろうな…と。素早く、泊がある団体が、否定しないと、この手のデマは止めること無理じゃない？,-1,,4,0,689,907
1.29092E+18,showumousse,2020/8/5 8:08,誤情報もそうだけど、亡くなった事に対して「仕方なかったねー」ってなんだよ？親族でもない奴のこういう昇華が一番腹立つんだよ！岡江久美子さん「ヘビースモーカー」デマ 長女の大和田美帆が完全否定 - ライブドアニュース https://t.co/xnvhqFr1K9,1,,2,1,6,45
1.29092E+18,tondeke,2020/8/5 7:58,ネット上の情報がいかにいい加減かというエピソードであると同時に、当事者に近い事実を知る方が、デマ拡散の深刻さを把握していないと訂正する人がいない=否定されないため真実なんだろうとみんな思い込んでしまう……という悪循環を生むんだという、考えさせられる話。 https://t.co/UR4Ayi5ZoN,-1,,2,0,2540,1824
1.29092E+18,kuchiwaru_suman,2020/8/5 7:41,岡江久美子さんは、はなまるマーケットで知った世代だが、岡江さんがデビューした時に見てた世代の人達はネットやテレビのデマを本当に信じやすい。確証がなくてもそれが全てだと言うように噂話をする。悔しいと思うが、娘さんご本人が否定しない事にはこう言う事は蔓延する。,-1,,0,0,1,0
1.29092E+18,flute23432,2020/8/5 7:39,算数において「かけ算の順序」と呼ばれているものも、同じ意味で、かけ算の交換法則を否定しないのである。だから、順序指導を理由に、間違ったことが教えられている、と言うのは、事実誤認かデマである。,-1,,0,0,183,51
1.29092E+18,tomotomominn13,2020/8/5 7:39,知事がデマを流しメディアにそれを否定させることで結果として正しい情報が伝わるのでは？,-1,,1,0,327,440
1.29091E+18,sosoug23,2020/8/5 7:26,岡江久美子さん「ヘビースモーカー」デマ 長女の大和田美帆が完全否定 https://t.co/UZBkglbdaL,1,,0,0,1181,1418
1.29091E+18,asianews_ch,2020/8/5 7:19,@KitamiHibiki 私を納得させなくてもいいですよ。ただ私は君の「デマ」を否定したいだけだから。へ～、政治に詳しい台湾人に「没有」が「宣誓していない」という意味であると確認してから投稿してるのになぁ。私を相手にするより、その他のレスに対応したらどうなの？論破されるのが怖くて、私だけにレスかな？??,-1,,0,0,2098,229
1.2909E+18,mizukiwonderful,2020/8/5 6:26,@kh_asuka1204 これが話題になってた頃妊娠自体も本人がモバメで否定していましたし、100%デマで間違いなかったですね,-1,,1,0,1259,1755
1.29089E+18,momari2,2020/8/5 6:08,@CDP2017 大変でしたね。でも毅然と対応してくださって嬉しいです。民主党政権時代のデマが未だに信じられていたりしますからデマを即座に否定していただけると安心します。味方はたくさんいますよ！,-1,,9,0,432,300
1.29089E+18,nigenai_hito,2020/8/5 5:45,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」https://t.co/UtNMvBdaOr @iza_editこれ、記事にもなってたよね？SNSだけでなく、フェイクニュースも訴えた方がいい。報道の自由という名の、ペンの??暴力では？,1,,0,1,78,32
1.29088E+18,74120_731241,2020/8/5 5:38,万博開催を予定する西日本最大自治体の首長が、デマにも等しいいい加減な話を公式会見で流布し、更にテレビがそれを否定もせず、というか寧ろ強調して垂れ流す。独見と偏談: 「且つてジャパンアズナンバー1と呼ばれた」国の悲しい現実 https://t.co/7L2SCDThUw,-1,,2,2,185,40
1.29088E+18,VaccineWatch,2020/8/5 5:13,@KentaroOnizuka @WHOKobe @st_nozawa 他者の発信する情報がデマと仰るなら、その根拠を述べるべきだと負いますが、鬼塚さんはWHO神戸の「うがい薬には感染予防効果はない」という見解を明確に否定できるエビデンスはお持ちなのですか？でなければ、ただの誹謗ですよ。,-1,,175,14,1056,88
1.29087E+18,68_koneko,2020/8/5 4:29,@miho_ohwada こんにちは 初めてコメント失礼しますせっかくのSNSつぶやいたって、嘆いたっていいじゃないですか??違う事は違うって否定したい誰だってそうですよ 大好きなお母さんのデマ情報なんて絶対に許せない！娘さんが嘘だって言ってくれたら皆デマだって確信出来ると思いますよ応援してます,-1,,2,0,3,57
1.29086E+18,y_o_k_o_y_a_s_u,2020/8/5 4:14,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 - 記事詳細｜Infoseekニュース https://t.co/sdbEWXQmVE,1,,0,0,1654,1060
1.29086E+18,Gadget_salary,2020/8/5 4:09,@Huawei_pad_nova デマって話もある(直後に官房長官が否定)ので、なんとも。,-1,,8,0,595,576
1.29086E+18,4Unharmed,2020/8/5 4:07,@777joshins 貴方は｢文献学が専門のようなもの｣という、ご自分のアイデンティティを自ら否定されました。つまり、貴方は自分の発言に責任を持たずに匿名でデマを撒き散らしている手合いと同じです。あちこちに絡んでいるようですが、ただの一つもファクト、論拠を示したツイートがありません。貴方は嘘つきです。,-1,,3,1,258,166
1.29086E+18,yakoh065,2020/8/5 4:07,岡江さんめぐる噂、長女が完全否定 https://t.co/0SiiEH4KRq ＃デマ　＃岡江久美子ヘビースモーカーだったって、家族も否定したんだから、周りはお詫びをして訂正してあげましょうね。しかし、死者にも鞭打つ噂話は、誹謗中傷以上に人を傷つけるよね。,1,,1,0,13,14
1.29086E+18,IV6ppnrKwhNQyez,2020/8/5 3:58,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/4ugUGRSmlf,1,,1,0,1299,4832
1.29086E+18,momiagemajin,2020/8/5 3:50,岡江久美子さんがヘビースモーカーとの情報を娘さんが否定。正直、この情報を信じていた人もいたと思う。目に見える理由があってほしいという人の心理も作用したかもしれない。今までのどんな過激なデマよりもファクトチェックの大切さを痛感。デマはデマの顔をして近寄ってはこない。#岡江久美子さん https://t.co/WXc5oN17NU,1,,2,0,126,430
1.29086E+18,haru92297370,2020/8/5 3:44,デマを流す人多いからね??ヘビースモーカーだからコロナで亡くなったとも言われたとか??だったら吸う人皆死ぬよね??岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/9ckMlbc86y,1,,1,0,33,64
1.29085E+18,kanekoiroha,2020/8/5 3:22,正直もうあんまり政府に期待できることもねえなとは思ってるけど、コロナ関係のデマや不確かな情報はきちんと否定して欲しい。,-1,,6,8,2000,583
1.29084E+18,nagaya2013,2020/8/5 2:58,https://t.co/LndWgiskFW特異度デマって、クルーズ船での全員検査否定のために始まったんですよね。あの時この記事があれば以降の展開は変わったでしょう。逆に世界はクルーズ船の失敗を見て包括検査の必要性を認識しましたからね。日本は緊急事態宣言時に世界並みに検査併用してれば終息してました。,-1,,886,709,4614,158
1.29084E+18,7juUyf9RQoljcMY,2020/8/5 2:53,@McnFLrnMHNcXPzV @magicona2020 先ずは､即刻ネット空間における中傷禁止法整備及び施行をお願いしたいです｡同時に根拠の無いデマや人格否定につながる流言飛語を禁止する事も必要です｡更に小中学校の学活などで､この考えを若い世代に確りと教え説く事が大切です｡差別と偏見を無くす為に､法と教育を整備しましょう｡?????? https://t.co/TcTRJriB0h,-1,,2,0,977,1365
1.29084E+18,benedictine555,2020/8/5 2:30,新型コロナウイルスで亡くなった岡江久美子さんがヘビースモーカーだったと言うデマを娘さんが否定しなければ為らないコノ国??┐(-。-;)┌本当に #バカの国の国民 だらけだなぁ??(￣^￣)凸,1,,0,0,1125,1129
1.29084E+18,paradenka,2020/8/5 2:28,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/X2A8EitoGZ,1,,0,1,1541,1902
1.29084E+18,Hung19800664,2020/8/5 2:27,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 「一般ニュース」https://t.co/lwaWbmCk97 https://t.co/iJseTIq8xG,1,,0,0,5,0
1.29083E+18,w8qb8nz2,2020/8/5 2:19,岡江久美子さん「ヘビースモーカー」デマ 長女の大和田美帆が完全否定 ??livedoor https://t.co/ZqTtvmbF62,1,,0,0,1418,1483
1.29083E+18,nihon_no_kagaku,2020/8/5 2:16,@arab_aco_drum 仰る通りで、個人がどんな思想でも自由ですけど、押し付けられるのは嫌ですね。特に信憑性が低そうなものや、デマでも医療系のデマなど命にも係わってくるようなものは??一度信じたものを否定されると余計に意地になってしまう人もいますし、難しいですね。。,-1,,1,0,124,220
1.29083E+18,Naccy76,2020/8/5 2:06,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定 ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/IFukjcXLoT,1,,0,0,354,3222
1.29083E+18,k_kinono,2020/8/5 2:04,あからさまなデマでも踊らされる人は多いし、株価は反応するし、公式に否定するのは難しい。,-1,,0,0,1932,433
1.29083E+18,iza_edit,2020/8/5 1:48,【イザ：芸能ニュース】岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 #イザ https://t.co/IrtoIRWwKe,1,,705,367,14148,14
1.29083E+18,frpdUdFT5SK8lYR,2020/8/5 1:45,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定　ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/msluV96fXj @iza_editより,1,,0,0,13,59
1.29082E+18,MSNJapan,2020/8/5 1:40,岡江久美子さん「ヘビースモーカー」のデマを長女、大和田美帆が完全否定 ネットの声「信じてしまっていた」「真実が知れて嬉しい」 https://t.co/FxTKpddNE4,1,,6,3,21196,46
